user_id,business_id,stars,review_days_since,name,review_count,user_days_active,useful,funny,cool,fans,average_stars,name_business,city,state,categories,stars_business,review_count_business,label
Z-znoDLzWH82Art1J4OnzA,GMsGB-hppzbYWyCYIM8xvA,4,3707,Amber,20,4452,1,0,0,2,4.41,Chopstix Asian Dining,Tucson,AZ,"Thai, Bars, Chinese, Food, Pubs, Restaurants, Asian Fusion, Nightlife",4.5,50,1
uYavT1pzUTCQclDWWNO3kg,NYowvk8by5WdlQZxGLLvTg,5,3514,Jessica,74,5438,0,0,0,4,4.36,Bella Vista Designs,Santa Barbara,CA,"Party & Event Planning, Event Planning & Services",4.5,36,1
uXGCFbv0n_4VS247fTxSqA,2FnoLyEO0nq7g2Wz8x7Z5A,4,4366,Joseph,16,5004,1,1,1,0,3.35,honeygrow,Bala Cynwyd,PA,"Juice Bars & Smoothies, Noodles, Restaurants, Asian Fusion, Food, Salad, Vegetarian, Vegan",3.5,344,1
RN0r6bDXrhcANsuU9du1OA,LH7kN8nAyF2JE5higfK4ZA,5,2870,Mechell,87,4081,1,0,1,2,3.5700000000000003,Taqueria El Sol,Wimauma,FL,"Mexican, Restaurants",4.5,69,1
Lbya7CziNPkqmNI6ZuLlnA,gCcJTKC40CL0XtYYGfcXDw,5,4091,C,11,4203,0,0,0,0,3.92,Smiley's Cafe,Philadelphia,PA,"Juice Bars & Smoothies, Food, Mediterranean, Greek, Restaurants, Sandwiches",4.5,423,1
ey7x-_FQt-oPD0ZLhZQT-g,WYYdQDjx-DsCanlP0DpImQ,5,2800,Greg,9,3739,0,0,0,1,4.7,J Sushi,Philadelphia,PA,"Seafood, Restaurants, Sushi Bars, Japanese",4.5,72,1
lTFd9UZu0OvjbXYF1en5kw,oGdbvXKXVCQ8WC_GQePDkQ,5,3048,Rachael,22,4521,2,0,2,2,4.27,3 Sisters Café,Indianapolis,IN,"Cafes, Restaurants",4,358,1
2HA_Ub0s2qACtlOkrTe1DQ,caGpaptBP4BKJkpH5W6cvA,4,3530,Jillian,265,5151,2,0,0,20,4.17,Bing's Boba Tea,Tucson,AZ,"Food, Shaved Ice, Bubble Tea, Juice Bars & Smoothies, Coffee & Tea",4,218,1
gG_L1MFtlhK299_KkEfY2g,F3n0sB5Dqn-N2fAA5TgmFQ,5,4039,Sharon,100,5176,0,0,0,5,4.45,China Kitchen,Reno,NV,"Restaurants, Chinese",3.5,141,1
GQr0P3dgOZGSM3PYPoEtOg,8uF-bhJFgT4Tn6DTb27viA,5,4163,Claire,15,4213,0,0,0,2,3.81,District Donuts Sliders Brew,New Orleans,LA,"Food, Donuts, Burgers, American (Traditional), Coffee & Tea, Restaurants",4.5,2062,1
TXUr9j3_ZXDKv9SNX6gpVQ,Tvkc8tyVUwodaR1MJAw-aw,4,3291,Patrick,55,3335,0,0,0,2,3.7800000000000002,Pizza Guys,Reno,NV,"Restaurants, Pizza",3.5,103,1
xxVRQ5nTWSSxlfNb0RiGzA,ixPTo6Hum7nNZ7A4VPhTXg,5,4720,Ken,22,4880,0,0,0,0,4.57,Brick House Tavern + Tap,Tampa,FL,"Restaurants, Burgers, American (Traditional), Bars, Pubs, Nightlife",3.5,561,1
ofi6PnMgv-LuB39I1I6bWg,yeHLiKNp0hyR-ig4M6us-w,5,2559,Celia,73,3151,0,0,0,4,4.04,Livery - Indianapolis,Indianapolis,IN,"Food, American (New), Nightlife, Bars, Empanadas, Latin American, Restaurants, Mexican, Tacos",4.5,971,1
e2KzN7_CY_9Wzj_pz5-BhQ,MOBvgVwvZMV8hyngcr7hfw,5,2944,Steve,83,4978,1,0,0,0,3.92,Shiloh Veterinary Clinic,Shiloh,IL,"Veterinarians, Pets",5,10,1
dkXnYCngD4STjKMup9z-dg,F8yozE3NWnImNApHO347gQ,5,4721,Farhan,53,5798,1,1,0,2,3.24,Marrakesh,Philadelphia,PA,"Restaurants, Mediterranean, Moroccan",4.5,659,1
9I4LrQ-vns7Pb_srlHG0DA,jtsckI_01hlbGLpEFwJu0A,4,3902,Jennie,271,4696,0,0,0,14,4.02,Buff Beauty Bar,New Orleans,LA,"Hair Removal, Waxing, Beauty & Spas, Nail Salons, Blow Dry/Out Services, Makeup Artists, Day Spas, Hair Salons",4.5,209,1
AED6tP0v4aMPd9-YtjPcPg,gXg277YblY5xsaeMzJ73TA,5,4265,Kirby,138,4894,0,0,0,11,4.16,Wang Gang Asian,Edwardsville,IL,"Asian Fusion, Restaurants",3.5,168,1
cupho6xyYDv9VBizZrxxpw,_owHO6DTYU-XVP8jAcgZFw,4,4946,Lauren,214,5232,0,0,0,3,3.49,Sam's Sports Bar and Grill,Nashville,TN,"Pizza, Sports Bars, Bars, Sandwiches, Nightlife, Restaurants, American (Traditional)",3.5,123,1
756PlcvcaoQZpMj0qHRUjA,1PIu-evesG5ZQQoHtXUXiQ,5,3060,Jonathan,718,4570,2,2,4,53,3.81,My Auto Dents,Philadelphia,PA,"Body Shops, Automotive",5,11,1
qpcpomFNXTt2jpEByD-F0g,Ms5xG8i4p80KSMcF3tt4ug,5,2812,Richard,80,4967,1,0,0,1,3.95,Sal DeForte's Ristorante,Ewing,NJ,"Italian, Restaurants",4,52,1
EXb7dWNNBzyHZEjhJpEnbg,V7AcrIBcBiGT6l5_tub_Jw,4,5447,Chris,9,5476,4,5,4,0,4,Spirit Salon & Day Spa And Mobile,Tucson,AZ,"Eyelash Service, Beauty & Spas, Day Spas, Hair Salons",4,25,1
JDXPDf8Zwn7TqAuNKeJtZA,dyVKL3qKsz_XDxtjpbNcgQ,4,2480,Juan,112,5233,0,0,0,9,3.76,El Charro Cafe,Oro Valley,AZ,"Mexican, Restaurants",3.5,436,1
Ed4h4XffAkCr-_yx8LMuqA,qppGA9vCUPfw9ngOy_R90w,5,3950,Misty,72,4890,1,0,0,1,3.69,Cru Cellars - Palma Ceia,Tampa,FL,"Restaurants, Bars, Tapas/Small Plates, Nightlife, American (New), Venues & Event Spaces, Event Planning & Services, Wine Bars",4,184,1
SOVhyA5K4VxSp7mSS1yHXA,TV81bpCQ6p6o4Hau5hk-zw,5,2695,Don,129,3438,0,0,0,1,4.39,Hellas Restaurant,Tarpon Springs,FL,"Food, Bakeries, Greek, Restaurants, Soup",4.5,1368,1
IB3UNGdt4M6-rta16MT5kA,xsTiT3S9J87uYB1P8DHLgQ,5,4286,Espie,78,4688,2,1,0,1,4.35,The Studio,Reno,NV,"Juice Bars & Smoothies, Yoga, Massage, Food, Active Life, Fitness & Instruction, Beauty & Spas",4.5,52,1
GtA-Vxrs61kpUrXOvf0kOg,eaVcAlPmz-3C2ICy4zqbfw,5,4243,Ben,34,5774,0,0,0,4,4.29,Sport Clips Haircuts of Del Monte Plaza,Reno,NV,"Men's Hair Salons, Barbers, Beauty & Spas, Hair Salons",3.5,42,1
ckdjBToqhu9Ht-JG5r3Hcg,uTq9qVkOuxjBPjqC7K0XYA,5,3622,Mike,32,4076,0,0,0,2,4.78,Crumb de la Crumb,Nashville,TN,"Custom Cakes, Gluten-Free, Coffee & Tea, Venues & Event Spaces, Food, Desserts, Event Planning & Services, Bakeries, Cafes, Restaurants",4,147,1
xe5iBkcOMZEHnrtE8mz7iQ,1y8Y1LLHjkHuuI8mizESZg,5,3587,Davey,31,3601,1,0,0,6,3.66,LEX Nightclub,Reno,NV,"Casinos, Lounges, Nightlife, Dance Clubs, Arts & Entertainment, Bars, Music Venues",3.5,292,1
ux_jJrbv3FR51R3A0VssYg,SLWuzdFqnoaGgd6iLBrjLw,5,4056,Stephen,12,4458,1,0,0,0,4.38,Tony's Auto Glass,Tucson,AZ,"Home Services, Auto Glass Services, Automotive, Glass & Mirrors",4.5,20,1
s2fQx4CgWHVlwWIlokKnMQ,4WdDY97x4GdMYtyk1KQMnw,4,3748,Lindsy,30,5169,0,0,0,0,3.94,Lilly's Cafe,New Orleans,LA,"Cafes, American (Traditional), Vietnamese, Restaurants",4.5,777,1
oPmMbyow9CWs8f6An4kAxA,aiggx_mzALX3kZOGYTPdjg,4,4481,Kevin,861,5446,0,0,0,131,3.8,Hotel Mazarin,New Orleans,LA,"Venues & Event Spaces, Food, Event Planning & Services, Beer, Wine & Spirits, Hotels & Travel, Hotels",4,203,1
aXoimAc0uAIcu0caUNIk9A,yLIn3po-fKb0T3UIoJdiyQ,4,4145,Rebecca,30,5464,0,0,0,2,4.07,Famoso Neapolitan Pizzeria,Edmonton,AB,"Italian, Restaurants, Pizza",4,117,1
bQuZ6rStiNRP6zQboePyfg,EQ-TZ2eeD_E0BHuvoaeG5Q,5,3622,Kelli,20,4264,1,0,1,4,4.19,Milktooth,Indianapolis,IN,"Beer, Wine & Spirits, Cafes, Coffee & Tea, Restaurants, Food, Breakfast & Brunch, American (New)",4,1379,1
bnKo6L4MgcUbLZH7fmnkrA,0GsYSmfpsUpnTnxYbH045A,5,2847,Mark,536,4616,3,1,4,36,3.89,Jimboy's Tacos,Sparks,NV,"American (New), Fast Food, Restaurants, Mexican",3,44,1
ltHnwg_qiHAmtBBbcyJt2Q,Rfm8upoRKXQACvtjk2S6KQ,5,4556,S,16,5665,3,1,1,0,2.84,Joe's Crab Shack,Fairview Heights,IL,"American (Traditional), Seafood, Restaurants",3,65,1
4lmQO9v2FlEWDuUry9XoiA,DOl21AqtT74dUZ3kvXNNcA,5,2773,Kasia,33,3964,0,0,0,0,4.15,Golden Triangle,Philadelphia,PA,"Restaurants, Malaysian, Burmese, Asian Fusion, Thai",4.5,159,1
RslibXJDcpagv4Z54BOTnQ,jRLskcm_icZIKs81mYC4iQ,5,4265,Marcia,53,5644,2,0,1,5,4.27,Abyssinia Ethiopian Restaurant,Indianapolis,IN,"Restaurants, Ethiopian, Vegetarian",4.5,168,1
698q2zdsA2i9fYN1YhX1Xw,SZU9c8V2GuREDN5KgyHFJw,5,3573,Armand,116,3972,0,1,1,0,3.69,Santa Barbara Shellfish Company,Santa Barbara,CA,"Live/Raw Food, Restaurants, Seafood, Beer Bar, Beer, Wine & Spirits, Bars, Food, Nightlife",4,2404,1
FPhE77heCtzGNWSjBXVDpA,hKr-RKMVpj3gRkSWcjg3Zw,5,4040,Dawn,12,4062,0,0,0,0,3.69,Antojitos El Arriero,Kenner,LA,"American (New), Restaurants, Mexican",3,14,1
9ECJ7lTeMhjrbwtQzd6QdA,wzE61ThXOdrSegvwSOzf5w,5,2772,Emeka,68,3936,0,0,0,4,4.51,Biscuit Love: Hillsboro Village,Nashville,TN,"Southern, Breakfast & Brunch, Restaurants",4,578,1
T0KK9SoOdZx_By8_y0bqaA,2FnoLyEO0nq7g2Wz8x7Z5A,5,4201,Michele,73,5232,1,1,1,1,4.15,honeygrow,Bala Cynwyd,PA,"Juice Bars & Smoothies, Noodles, Restaurants, Asian Fusion, Food, Salad, Vegetarian, Vegan",3.5,344,1
13tV33xgQ3oJDx6YXrR8CQ,V6Om7YZhlRQRU7WfuxHq8Q,4,5014,Ramen,97,5677,0,0,0,0,3.52,Beck's Cajun Cafe,Philadelphia,PA,"Restaurants, Cajun/Creole",4,485,1
CiQ4Vbm26_zIdyymoQiDhQ,ememkqCmIAkZ3LJxLbf9Vg,5,4286,Viki,22,4845,12,2,4,1,3.33,Bed Pros Mattress,Clearwater,FL,"Mattresses, Home & Garden, Home Decor, Furniture Stores, Shopping",4,22,1
2Dzdq8nmh_47A5BD9hMfHA,JQz0_R70G3bjQ5dRqrhxKQ,4,4530,Vanessa,368,5516,4,1,1,29,3.63,Wildflower Cafe,Clearwater,FL,"Salad, Sandwiches, Restaurants, Breakfast & Brunch",4.5,519,1
j7MWMYnIEy1kvnScKLaeSw,wHiPhPVuGnngEieDBMG00g,5,4434,Nicole,600,5660,0,0,0,58,4.05,Mellow Mushroom - Brandon,Brandon,FL,"Bars, Pizza, Sandwiches, Nightlife, Restaurants",4,391,1
9Qw7PWYwDSL3d2G4-sJ-Sw,5AOkxsg6UJQ_CoJTMBDUmQ,5,3225,Jey,213,4064,5,2,4,92,4.1,Ralph's on the Park,New Orleans,LA,"American (New), Restaurants, Cajun/Creole",4,299,1
5fh9VmXlRi7upTaKTqWNDg,jnpuQlMSsSUr8WFablTTLQ,5,3303,Charles,51,5292,0,0,0,0,4.58,Valley Garden Park,Wilmington,DE,"Parks, Active Life",4.5,6,1
O3nr-p5hI1QkQXU5xuopnw,1ENdYUfYzDu9yyI3-MVklA,5,2736,Rebecca,19,3895,2,1,1,0,3.9,Boostin' Bowls,Philadelphia,PA,"Juice Bars & Smoothies, Acai Bowls, Restaurants, American (New), Food",4.5,77,1
MR5g92k0LgX-QsLnEl-Ofw,tn605hLf4WvNWzpZvAyG3A,5,2989,Cynthia,24,5647,0,0,1,0,3.79,Kirkwood Heating & Air Conditioning,Saint Louis,MO,"Water Heater Installation/Repair, Heating & Air Conditioning/HVAC, Metal Fabricators, Appliances, Home & Garden, Shopping, Local Services, Air Duct Cleaning, Home Services",4,8,1
1NOyCzEPeO6D7_2zHztOUQ,fBkcjtsVSF7Pvga2GA9BsA,5,4242,Susannah,120,4338,1,0,2,12,3.91,Barry's Nashville,Nashville,TN,"Trainers, Gyms, Active Life, Fitness & Instruction",4.5,50,1
9wzcbIu0vz9Fg91lV2pDOg,nk2a2nI1jfln9zLpxEvTnw,5,2838,Kathleen,15,3760,0,0,2,1,5,Crime & Punishment Brewing,Philadelphia,PA,"Nightlife, Bars, Food, Breweries",4.5,178,1
yCyYKXclouR94TnpRLBGRQ,ndRRvkUHQ1ruKBjdgP7kcQ,4,6072,Allison,214,6116,5,0,1,13,3.8200000000000003,Back To the Garden,New Orleans,LA,"Restaurants, Vegetarian, Sandwiches",4,33,1
Cd6IqzbdE-Tzlae9-MagEQ,1UNorskttXSWuEcgzKzXcA,4,3850,Daniel,20,4157,0,0,0,0,3.5,Xochitl,Philadelphia,PA,"Lounges, Restaurants, Asian Fusion, Mexican, Latin American, Nightlife, Bars",3.5,453,1
vALpp2IgoeeyiRoH1qRMuQ,1l5AyvTM4ZTeOVuFxadizA,5,3271,Melony,666,5515,5,3,6,165,3.94,Newk's Eatery,Clearwater,FL,"Sandwiches, Salad, American (New), American (Traditional), Pizza, Restaurants",4,178,1
6UsMM-rKqm2tMju0RTGnOQ,idu9-lsH5FJ54xt9QdNezQ,4,4751,Lan,169,5249,2,1,1,7,4.03,Il Giardino,Spring House,PA,"Italian, Sandwiches, Restaurants, Pizza",4,92,1
7co97lVJ1AkkyvqQJhXf2Q,YRYIopJGcNnUJ61TZXoZHQ,4,4286,Jay,9,5144,3,0,0,0,4.33,Element Ewing Princeton,Ewing,NJ,"Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces",3,72,1
MEsAlfjx7NZo9vxN1Dd8YA,FHNIvNgh3fS7VZQq2Y3dsA,4,4408,Michael,24,5552,0,0,0,0,4.5,Cheu Noodle Bar,Philadelphia,PA,"Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese",4,818,1
AVVIIs8A1GqGs64QLCtq0g,JvawJ9bSr22xn4R9oLvl_w,4,4163,Wes,64,5402,0,0,0,2,3.85,Desire Oyster Bar,New Orleans,LA,"Southern, Event Planning & Services, Restaurants, Cajun/Creole, Seafood, Live/Raw Food, Hotels & Travel, Hotels",4,1084,1
lBK3fvEbsPXTb0xW1mhcUQ,cHCRC7r9irhK0dIum1zeUw,5,3790,Sarah,6,4237,1,0,0,1,4.67,New Day Craft,Indianapolis,IN,"Cideries, Wine Bars, Shopping, Beer, Wine & Spirits, Venues & Event Spaces, Event Planning & Services, Nightlife, Bars, Breweries, Local Flavor, Food, Art Galleries, Wine Tasting Room, Wineries, Arts & Entertainment",4.5,305,1
_80CJS7O70JK8F786j7aTw,WsutM91wvomE-P2ilXslaw,4,5167,Patrick,19,5167,0,2,0,0,4,Tony's Pizzeria & Italian Restaurant,Audubon,PA,"Pizza, Cheesesteaks, Italian, Restaurants",3.5,43,1
ZxX2ol6HVA4yrZflAXL9lw,Scai7ZFQLGAInHruaWFRoA,5,3226,Kate,17,4522,0,0,0,0,4.53,Empire Bar,New Orleans,LA,"Cocktail Bars, Bars, Nightlife",4.5,32,1
avdstddy9ZsrhKf2_ppKKA,xR1Wkmrm3yoAJuxPmS0vUw,5,3036,PJ,37,4585,3,0,1,10,4.35,Safeway,Sparks,NV,"Grocery, Food",3,80,1
vvXj8kYtU4LB2FS-jqnlKA,CPFKi2lZJazP6IdtCdDDyg,5,3484,Andrea,56,4933,1,0,1,5,4.36,Coffeebar,Reno,NV,"Bars, Coffee & Tea, Restaurants, Cafes, Food, Nightlife, Breakfast & Brunch, Wine Bars, Sandwiches",4.5,676,1
dT6O_rV9DWYS-zHXhA6S6w,kpK6SmxIiNoGPNhlEGiL4w,5,4040,Peter,230,4198,8,2,6,29,4.47,Trattoria Marcella,Saint Louis,MO,"Italian, Local Flavor, Restaurants",4.5,383,1
IS0Hf5FxR4QbRrHr7OHAtw,ltBBYdNzkeKdCNPDAsxwAA,4,4389,David,195,4390,0,0,0,3,3.86,Tavern,Nashville,TN,"Cocktail Bars, Nightlife, Gastropubs, Sports Bars, Restaurants, American (New), Lounges, Bars",4,1222,1
YGmF5rPKmHuo2XxVNXgU9A,oThWInL6gUCt2d98fSIAfA,4,3586,Andrew,87,4211,2,0,2,6,4.11,Chatham Tap Fishers,Fishers,IN,"Restaurants, Food, Beer, Wine & Spirits, Nightlife, British, American (Traditional), American (New), Chicken Wings, Bars, Pubs",3.5,262,1
G1s4W96W1jnxsZ47jXW3oQ,z3UEvVME6vlYifAv0Bt5aA,5,4056,Joe,8,4627,0,0,0,0,4.25,Silver Bear Swim School,Reno,NV,"Active Life, Specialty Schools, Swimming Lessons/Schools, Education, Swimming Pools, Fitness & Instruction",4.5,51,1
3pdEpfdwA-ghzfIp4NJoqQ,GUMVStVaJfWmCIpQA4TtHg,5,3386,Melissa,43,4109,1,0,0,4,4.37,Crazy Sushi,Philadelphia,PA,"Restaurants, Japanese, Sushi Bars",4,550,1
wLRGZg5MT7qDqE6p4I43jg,nEkazpoplwoYWQ39EtU77g,4,3901,A,9,5496,0,0,0,1,3.56,Salon Renova,Reno,NV,"Beauty & Spas, Hair Salons, Shopping, Hair Stylists, Nail Salons, Cosmetics & Beauty Supply",4.5,10,1
jQF9CqbIfpQit9B0MAG4Wg,uIZwBkvWicqyWraXvYOipw,4,4580,Paul,165,5638,2,0,0,7,3.38,Sbraga,Philadelphia,PA,"Restaurants, American (New)",4,375,1
QsByY2gW90viW7wiqWeEcg,EtKSTHV5Qx_Q7Aur9o4kQQ,4,5350,Bob,153,5755,0,0,0,6,2.63,Village Whiskey,Philadelphia,PA,"Bars, Nightlife, Whiskey Bars, Burgers, Restaurants, American (New)",4,1553,1
SUXoRmOD_wNK5nnsqBRhmw,ZAPCUuZBUKbhLF5tiyxDig,5,3531,Laura,8,4246,1,0,0,0,4.88,Pep Boys,Philadelphia,PA,"Auto Parts & Supplies, Automotive, Auto Repair, Oil Change Stations, Tires",2.5,118,1
M4yFvtrNL-zuK7UXlREUCg,NV6zZPb5OGVpyX4JrSzUPg,4,4024,Neil,114,4063,1,0,1,4,4.04,The Block,Saint Louis,MO,"Bars, American (New), Nightlife, Restaurants, Pubs",4,155,1
_OZearJjNMU3nLUmMfiEPw,B03ajYBGDkZrIDB9lRTwUg,5,2785,Whitney,26,5039,0,0,0,0,4.23,Valentino's Ristorante,Nashville,TN,"Bars, Italian, Nightlife, Restaurants, Lounges, Southern",4,160,1
ODUylOFAYSeJEbV5B-U3GQ,#NAME?,5,3470,Ned,15,4099,1,0,0,0,3.93,The Burg Diner,Saint Petersburg,FL,"Diners, Restaurants",4,109,1
PUqrD6p0tqwRSgUu6dMTXQ,0jwZeXtZ91OaYP1XjId_Uw,5,3082,Anastasia,22,4229,6,1,1,2,5,PAWS Veterinary Center,Tucson,AZ,"Pets, Veterinarians, Mass Media, Radio Stations",4,75,1
a9A8IDpWG3ulDULfsuEpKw,AzseSGgDC6bVtMPEYo1CNQ,5,4829,Jared,82,5746,0,0,0,0,3.54,Creole Creamery,New Orleans,LA,"Food, Ice Cream & Frozen Yogurt",4.5,921,1
ie9VaHvAaQgjMJP3Gn-AQQ,Q-prSTdggNlxAEFV88BZOw,5,5134,John,188,5301,2,0,1,15,4,Tria Cafe Wash West,Philadelphia,PA,"Beer, Wine & Spirits, Wine Bars, Modern European, American (New), Cheese Shops, Specialty Food, Food, Restaurants, Bars, Nightlife",4.5,770,1
yigEZaHLCOCUh7Hhdvcn6g,_bofVL_0MxlZYWBa8XEJEg,5,3434,Greg,43,5154,1,0,0,0,2.68,swah-rey,St Petersburg,FL,"Wine Bars, Food, Cupcakes, Nightlife, Bars, Patisserie/Cake Shop, Bakeries, Cafes, Comfort Food, American (New), Restaurants, Beer, Wine & Spirits, Coffee & Tea, Desserts",4.5,239,1
RkQJPNmvn4l4SZNEi77fKA,d_tRshM-w6S4QxE4VVi8tQ,4,3734,Shreena,16,4146,0,0,0,0,3.88,Jones,Philadelphia,PA,"American (New), Restaurants, Southern, Diners, American (Traditional)",3.5,1141,1
EBb_sDokphh8jRERbJEQ2A,L-YdO_NODKXXT3bkS0nUpg,4,2932,Chris,64,4993,0,0,0,0,3.9,RumFish Grill,Saint Pete Beach,FL,"American (Traditional), Restaurants, Bars, Seafood, Nightlife",3.5,664,1
y0olM6UE4xddQ8qgQi_Q9A,k1wLTcY-5mRkdRlTTX6cqw,5,5983,Susan,32,6038,0,0,0,0,3.47,Ame Salon and Day Spa,Wayne,PA,"Hair Salons, Day Spas, Hair Extensions, Spray Tanning, Tanning, Massage, Beauty & Spas, Skin Care",4,47,1
M1_7TLi8CbdA89nFLlH4iw,ORL4JE6tz3rJxVqkdKfegA,4,3721,Tiffany,741,3918,1,0,0,17,4.44,Gaylord Opryland Resort & Convention Center,Nashville,TN,"Venues & Event Spaces, Performing Arts, Arts & Entertainment, Hotels & Travel, Food, Convenience Stores, American (New), Beauty & Spas, Restaurants, Museums, Event Planning & Services, Hotels, Cinema, Resorts, Day Spas",3,1639,1
USD9k93iOIB88v93B5iBcw,FHNIvNgh3fS7VZQq2Y3dsA,5,4163,Alex,304,5160,1,0,0,6,4.06,Cheu Noodle Bar,Philadelphia,PA,"Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese",4,818,1
iEVNgH8leU1xtkFWlEfH-g,msTdN24LLJ4Dg1tdBjoG-w,5,4917,Robert,64,5857,0,0,0,3,4.18,Beach Motor & Tires,Carpinteria,CA,"Auto Repair, Auto Parts & Supplies, Oil Change Stations, Automotive, Tires",5,11,1
F7wmA4Y0ApFiMcw-3JZb2Q,1Efad30BdOeqqjX2d6P4sw,5,3544,Samantha,28,5355,0,0,0,2,3.71,Ohana Cafe,Palm Harbor,FL,"Vegan, Asian Fusion, Cafes, Vegetarian, Restaurants, Gluten-Free, Hawaiian",4,99,1
YHJIMK_zVH_VY6HCY6bYvg,#NAME?,4,4220,Erica,68,4789,3,1,1,5,4.06,Hickory Kitchen,Doylestown,PA,"American (New), Southern, Restaurants, Vegetarian, Comfort Food, Barbeque, Breakfast & Brunch",4,157,1
YoZ3h8hJayGFBEJEW2VReA,Gscb04_HRI-p_J2ABHVILA,5,2568,Marissa,38,4291,0,0,0,0,3.4,Taziki's Mediterranean Cafe - Mt. Juliet,Mt Juliet,TN,"Mediterranean, Restaurants, Greek",4,71,1
Lm-e4tWMZxK1a6I2dL7yTw,DytKODMqcvQ7MWA0NN2uNw,5,3149,Christine,8,5432,1,1,1,0,4.88,Lloyd Whiskey Bar,Philadelphia,PA,"Nightlife, Restaurants, Wine Bars, Cocktail Bars, Gastropubs, Bars, American (New), Lounges",4,210,1
SeILUNsDzwMnnj-jgbCOQQ,UUpwoAAZcJyUWOqp81_3mA,4,4750,Tracie,719,5801,2,0,0,54,3.62,Cajun Encounters Tour Company,New Orleans,LA,"Transportation, Boat Tours, Bus Tours, Tours, Walking Tours, Hotels & Travel, Historical Tours",4.5,1210,1
_VkKkvHWx5LLHYFM7_k_Hg,2KIDQyTh-HzLxOUEDqtDBg,5,3586,Richard,54,4743,2,0,0,0,4.82,Mazzaro's Italian Market,Saint Petersburg,FL,"Specialty Food, Delis, Coffee Roasteries, Butcher, Meat Shops, Food, Restaurants, Grocery, Italian",4.5,1551,1
0-5xw_rzNdoq0yezQPPLPg,0hIXH9jMdHov1VrLC8ujUg,4,3263,Cara,122,3834,0,0,0,3,3.92,Al's Finger Licking Good Bar-B-Que,Tampa,FL,"American (Traditional), Southern, Barbeque, Restaurants",4.5,409,1
HQG3no8C5U31z-k1MaYCqQ,F0AAzMdhv2RyjwHVned5bQ,4,6288,Allan,692,6784,5,1,2,44,3.66,Hendel's,Florissant,MO,"American (Traditional), Nightlife, Bars, Restaurants, American (New), Cocktail Bars, Wine Bars",4.5,324,1
h-CeOc_35_Kbr9xLa-FYKg,Bw0cpnfI-Y9QmjWzqS-oFg,4,5669,Jim,37,5846,0,0,1,2,4.23,Izumi,Philadelphia,PA,"Restaurants, Sushi Bars, Desserts, Food, Japanese",4,219,1
rL5uMarIYnEMgDr09pafqg,hTZ2Twh-nbtQYbufassqoA,4,4609,Mike,517,5311,19,0,13,82,3.84,Children's Hospital New Orleans,New Orleans,LA,"Nephrologists, Dermatologists, Hospitals, Health & Medical, Doctors, Orthopedists",4,21,1
A8yTl53eJBa9P7KkexCabA,QUxFneps0qX5S8XpEUnazg,5,5353,Sadie,7,5418,0,0,1,3,4.29,Piranha's Bar & Grill,Nashville,TN,"Restaurants, Dive Bars, Sports Bars, Bars, Nightlife, American (Traditional), Sandwiches",4,75,1
LXSdI3pBm5K6V1qxxEwkag,i7syG2Gyr_qVPR1GwehzuA,5,3410,Timea,204,3410,0,0,0,11,4.36,Fleming's Prime Steakhouse & Wine Bar - Indianapolis,Indianapolis,IN,"Restaurants, Wine Bars, Nightlife, Steakhouses, Seafood, Bars",4,165,1
_swksM7lcFzGrikwQwDc3A,wHiPhPVuGnngEieDBMG00g,4,2894,Tony,88,5804,0,0,0,5,3.74,Mellow Mushroom - Brandon,Brandon,FL,"Bars, Pizza, Sandwiches, Nightlife, Restaurants",4,391,1
ISutCt_yh0KwWD1c99pQtw,F8yozE3NWnImNApHO347gQ,4,6431,Emma,114,6561,1,0,1,7,3.9699999999999998,Marrakesh,Philadelphia,PA,"Restaurants, Mediterranean, Moroccan",4.5,659,1
aUePrVYZSooaIdop-WEs6w,u9XTeDl_If4U5Eixl6ys7g,5,5235,Clare,5,5945,0,0,0,0,4.8,The Foodery,Philadelphia,PA,"Nightlife, Food, Delis, Bars, Beer, Wine & Spirits, Restaurants",4,156,1
Co12snrLVkcaSziAVychKw,w520vYWEpEYBf90rSr9NVA,5,4072,Jennifer,54,4831,0,0,1,1,3.98,The Smiling Elephant,Nashville,TN,"Thai, Chinese, Seafood, Restaurants",4,604,1
BRJOrT3tMRjWV1PUEZrE5w,GJnYFvk9kbM182bKMFSAvg,5,2587,Jameson,44,5660,0,0,0,0,4.27,Peno,Clayton,MO,"Italian, Soul Food, Sardinian, Calabrian, Restaurants, Southern",4.5,152,1
_5EaYpOLeTWkVVDveKvOrg,JdRP7ZppyhhnK955Qcp20w,5,2976,Ashley,22,3586,0,0,0,0,4.86,Paola Beauty Boutique,Tampa,FL,"Eyelash Service, Nail Salons, Hair Removal, Beauty & Spas, Day Spas, Skin Care",5,36,1
pJX9dZwM5wc8_83mDckP2g,M2ZrrqseHE5xssUrOL0Gtg,4,4056,Rob,77,5618,1,0,1,3,3.45,The Three Coins Diner,Tampa,FL,"American (Traditional), Restaurants",4,341,1
